k,l,u,v,rho,cluster,frame
67,47,1548.35,962.399,-3.61786,10,2
66,48,1537.79,982.404,-3.88586,10,2
67,51,1545.22,1035.17,-3.61786,10,2
66,52,1533.45,1054.4,-3.88586,10,2
67,52,1555.47,1053.65,-3.12545,10,2
68,53,1566.1,1073.05,-3.88586,10,2
67,53,1545.22,1072.29,-3.61786,10,2
66,53,1523.81,1072.37,-3.12545,10,2
65,52,1513.66,1053.99,-3.61786,10,2
64,52,1491.77,1053.73,-3.12545,10,2
66,51,1523.8,1035.06,-3.12545,10,2
66,54,1533.71,1089.07,-3.88586,10,2
67,54,1555.5,1089.96,-3.12545,10,2
64,48,1492.02,980.429,-3.12545,10,2
62,90,1452.25,1821.99,-3.58174,28,2
63,89,1461.13,1803.55,-3.08933,28,2
64,89,1482.84,1803.7,-3.58174,28,2
64,88,1493.03,1784.75,-3.08933,28,2
65,89,1503.19,1804.38,-3.84974,28,2
65,88,1514.8,1784.92,-3.58174,28,2
66,87,1524.97,1766.2,-3.08933,28,2
66,88,1534.73,1785.93,-3.84974,28,2
67,87,1546.79,1766.58,-3.58174,28,2
68,87,1569.31,1766.51,-3.84974,28,2
67,86,1557.48,1747.68,-3.08933,28,2
68,86,1579.89,1747.31,-3.58174,28,2
69,87,1588.91,1765.49,-3.08933,28,2
68,88,1578.1,1784.64,-3.58174,28,2
67,88,1557.01,1784.73,-3.08933,28,2
67,89,1546.71,1803.85,-3.58174,28,2
66,89,1524.93,1803.37,-3.08933,28,2
66,90,1535.05,1821.18,-3.84974,28,2
67,90,1556.9,1821.03,-3.08933,28,2
68,91,1568.03,1839.5,-3.84974,28,2
67,92,1556.87,1858.1,-3.08933,28,2
68,92,1578.1,1858.41,-3.58174,28,2
69,93,1589.14,1877.37,-3.08933,28,2
69,91,1588.09,1840.05,-3.08933,28,2
68,90,1577.92,1821.01,-3.58174,28,2
68,89,1568.08,1802.69,-3.84974,28,2
69,89,1588.2,1803.03,-3.08933,28,2
67,91,1546.8,1839.45,-3.58174,28,2
66,91,1524.96,1839.61,-3.08933,28,2
65,90,1514.98,1820.97,-3.58174,28,2
64,90,1492.99,1821.03,-3.08933,28,2
63,88,1471.98,1785.86,-3.84974,28,2
63,87,1461.16,1766.15,-3.08933,28,2
64,87,1483.21,1766.45,-3.58174,28,2
64,86,1493.16,1747.85,-3.08933,28,2
63,91,1461.48,1839.98,-3.08933,28,2
62,68,1450.67,1381.59,-3.60486,19,2
63,69,1460.85,1399.94,-3.11245,19,2
63,70,1471.9,1419.04,-3.87286,19,2
64,69,1482.65,1400.24,-3.60486,19,2
64,70,1492.56,1418.77,-3.11245,19,2
65,70,1514.5,1418.94,-3.60486,19,2
65,71,1503.03,1437.7,-3.87286,19,2
65,72,1514.48,1456,-3.60486,19,2
64,72,1492.51,1455.93,-3.11245,19,2
64,73,1480.73,1474.45,-3.60486,19,2
65,73,1503.15,1474.18,-3.87286,19,2
64,74,1492.47,1493.03,-3.11245,19,2
65,74,1514.44,1492.5,-3.60486,19,2
66,74,1536.05,1491.82,-3.87286,19,2
67,74,1556.91,1493.3,-3.11245,19,2
68,74,1579.21,1494.19,-3.60486,19,2
68,73,1568.49,1475.22,-3.87286,19,2
67,72,1556.42,1455.9,-3.11245,19,2
66,72,1534.58,1456.07,-3.87286,19,2
67,73,1546.45,1474.49,-3.60486,19,2
66,73,1524.71,1474.61,-3.11245,19,2
67,71,1546.14,1437.58,-3.60486,19,2
66,70,1534.67,1418.96,-3.87286,19,2
67,69,1546.17,1400.28,-3.60486,19,2
66,69,1524.51,1400.09,-3.11245,19,2
65,69,1503.15,1400.41,-3.87286,19,2
65,68,1514.5,1382.94,-3.60486,19,2
64,68,1492.55,1382.56,-3.11245,19,2
63,68,1470.95,1383.6,-3.87286,19,2
63,67,1459.73,1363.67,-3.11245,19,2
64,67,1481.74,1364.52,-3.60486,19,2
63,66,1468.8,1345.85,-3.87286,19,2
65,67,1501.37,1365.47,-3.87286,19,2
66,67,1524.38,1364.13,-3.11245,19,2
67,67,1546.32,1364.76,-3.60486,19,2
66,68,1534.38,1383.38,-3.87286,19,2
67,70,1556.45,1418.78,-3.11245,19,2
68,71,1567.18,1438.14,-3.87286,19,2
68,72,1577.34,1457.17,-3.60486,19,2
69,73,1588.44,1475.57,-3.11245,19,2
68,69,1567.05,1400.51,-3.87286,19,2
69,69,1587.34,1399.99,-3.11245,19,2
66,71,1524.56,1437.45,-3.11245,19,2
63,72,1471.74,1456.24,-3.87286,19,2
63,71,1460.89,1437.39,-3.11245,19,2
64,71,1482.57,1437.6,-3.60486,19,2
62,72,1451.46,1456.64,-3.60486,19,2
63,73,1460.9,1474.76,-3.11245,19,2
50,46,1167.83,940.4,-3.66105,9,2
51,47,1180.63,959.402,-3.16864,9,2
51,48,1192.35,979.668,-3.92904,9,2
50,48,1170.2,978.215,-3.66105,9,2
51,49,1181.53,996.111,-3.16864,9,2
51,50,1193.03,1015.59,-3.92904,9,2
50,50,1170.83,1014.76,-3.66105,9,2
50,49,1160.79,994.539,-3.92904,9,2
51,51,1181.54,1033.8,-3.16864,9,2
51,52,1192.65,1053.24,-3.92904,9,2
52,51,1203.49,1034.22,-3.66105,9,2
52,50,1213.38,1015.04,-3.16864,9,2
53,50,1235.67,1015.44,-3.66105,9,2
53,51,1224.33,1034.38,-3.92904,9,2
53,52,1235.56,1052.7,-3.66105,9,2
52,52,1213.42,1052.5,-3.16864,9,2
53,53,1224.31,1071.39,-3.92904,9,2
54,53,1245.63,1071.44,-3.16864,9,2
55,53,1267.79,1071.52,-3.66105,9,2
54,52,1256.1,1053.03,-3.92904,9,2
55,51,1267.7,1034.2,-3.66105,9,2
54,51,1245.61,1033.94,-3.16864,9,2
54,50,1256.2,1015.61,-3.92904,9,2
55,49,1266.43,994.933,-3.66105,9,2
55,50,1277.8,1015.13,-3.16864,9,2
56,51,1287.65,1034.41,-3.92904,9,2
56,50,1299.36,1015.41,-3.66105,9,2
56,49,1287.49,996.641,-3.92904,9,2
57,49,1309.63,996.213,-3.16864,9,2
55,48,1277.94,978.586,-3.16864,9,2
54,48,1256.29,980.532,-3.92904,9,2
54,47,1245.44,960.02,-3.16864,9,2
53,47,1222.24,961.698,-3.92904,9,2
52,46,1212.56,941.315,-3.16864,9,2
51,46,1188.86,942.025,-3.92904,9,2
52,47,1202.92,960.387,-3.66105,9,2
52,48,1213.5,978.514,-3.16864,9,2
53,48,1235.79,979.056,-3.66105,9,2
53,49,1224.39,996.849,-3.92904,9,2
54,49,1245.56,996.269,-3.16864,9,2
52,49,1203.49,996.583,-3.66105,9,2
55,47,1267.74,960.625,-3.66105,9,2
57,51,1309.65,1033.98,-3.16864,9,2
56,52,1299.39,1052.82,-3.66105,9,2
56,53,1288.25,1071.92,-3.92904,9,2
55,52,1277.68,1052.49,-3.16864,9,2
57,53,1309.9,1071.85,-3.16864,9,2
56,54,1300.77,1089.07,-3.66105,9,2
55,54,1278.14,1088.7,-3.16864,9,2
54,54,1257.53,1087.25,-3.92904,9,2
52,53,1203.53,1071.48,-3.66105,9,2
51,53,1181.76,1071.62,-3.16864,9,2
52,54,1213.37,1088.63,-3.16864,9,2
49,30,1148.28,612.603,-3.17039,0,2
50,31,1159.1,633.879,-3.9308,0,2
50,30,1168.6,612.247,-3.6628,0,2
51,29,1179.88,592.843,-3.17039,0,2
50,29,1158.95,594.491,-3.9308,0,2
51,31,1180.08,630.519,-3.17039,0,2
50,32,1169.03,650.213,-3.6628,0,2
51,33,1180.18,667.131,-3.17039,0,2
52,33,1202.1,666.744,-3.6628,0,2
52,34,1211.87,685.505,-3.17039,0,2
53,34,1233.96,685.063,-3.6628,0,2
53,33,1222.67,666.309,-3.9308,0,2
54,33,1244.43,667.037,-3.17039,0,2
55,33,1266.28,666.667,-3.6628,0,2
55,34,1276.44,685.496,-3.17039,0,2
54,32,1254.37,650.631,-3.9308,0,2
55,31,1266.3,631.214,-3.6628,0,2
54,31,1244.31,630.801,-3.17039,0,2
53,31,1222.49,631.615,-3.9308,0,2
53,30,1234.39,612.193,-3.6628,0,2
52,30,1212.03,611.729,-3.17039,0,2
52,31,1201.76,631.172,-3.6628,0,2
52,32,1212.11,649.286,-3.17039,0,2
53,32,1234.31,649.915,-3.6628,0,2
54,29,1244.23,593.066,-3.17039,0,2
54,30,1254.02,613.058,-3.9308,0,2
55,29,1266.3,593.532,-3.6628,0,2
55,28,1276.54,574.459,-3.17039,0,2
54,28,1254.79,575.304,-3.9308,0,2
55,27,1270.85,557.385,-3.6628,0,2
54,27,1245.11,557.068,-3.17039,0,2
53,27,1224.52,557.665,-3.9308,0,2
52,27,1202.26,557.098,-3.6628,0,2
52,28,1212.13,574.113,-3.17039,0,2
53,28,1234.33,574.353,-3.6628,0,2
56,28,1297.79,572.709,-3.6628,0,2
57,27,1317.29,556.424,-3.17039,0,2
57,29,1307.48,591.747,-3.17039,0,2
58,29,1330.35,591.947,-3.6628,0,2
58,28,1342.08,572.018,-3.17039,0,2
59,28,1367.11,570.84,-3.6628,0,2
59,27,1355.14,554.239,-3.9308,0,2
55,30,1276.34,611.9,-3.17039,0,2
56,31,1285.18,630.48,-3.9308,0,2
56,32,1297.39,649.503,-3.6628,0,2
57,31,1307.53,629.946,-3.17039,0,2
55,32,1276.25,649.399,-3.17039,0,2
57,33,1308.18,666.819,-3.17039,0,2
50,88,1172.22,1784.31,-3.65858,27,2
51,88,1194.64,1784.39,-3.92657,27,2
51,87,1182.7,1765.42,-3.16617,27,2
52,87,1204.62,1766.05,-3.65858,27,2
51,86,1192.22,1747.39,-3.92657,27,2
52,86,1214.37,1747.62,-3.16617,27,2
53,87,1225.19,1767.85,-3.92657,27,2
53,86,1236.15,1748.62,-3.65858,27,2
54,87,1247.17,1766.31,-3.16617,27,2
54,88,1258.05,1786.28,-3.92657,27,2
55,87,1269.38,1766.78,-3.65858,27,2
55,86,1279.14,1747.96,-3.16617,27,2
56,86,1301.66,1748.35,-3.65858,27,2
56,87,1289.7,1767.18,-3.92657,27,2
57,87,1311.68,1766.3,-3.16617,27,2
57,88,1321.19,1785.69,-3.92657,27,2
58,87,1333.23,1766.51,-3.65858,27,2
57,89,1311.66,1803.86,-3.16617,27,2
56,89,1289.95,1805.03,-3.92657,27,2
56,88,1301.57,1785.24,-3.65858,27,2
55,88,1279.41,1785.01,-3.16617,27,2
55,89,1269.54,1804.36,-3.65858,27,2
54,89,1247.16,1803.77,-3.16617,27,2
54,90,1257.76,1821.72,-3.92657,27,2
55,91,1269.32,1840.41,-3.65858,27,2
54,91,1247.06,1840.35,-3.16617,27,2
53,92,1235.4,1860.01,-3.65858,27,2
54,92,1257.88,1859.03,-3.92657,27,2
55,93,1269.45,1877.55,-3.65858,27,2
54,93,1247.15,1877.75,-3.16617,27,2
53,93,1225.65,1876.83,-3.92657,27,2
52,94,1214.86,1896.76,-3.16617,27,2
53,94,1236.7,1895.86,-3.65858,27,2
52,93,1205.34,1878.59,-3.65858,27,2
51,93,1183.16,1878.65,-3.16617,27,2
51,92,1194.65,1860.15,-3.92657,27,2
51,91,1183.61,1840.55,-3.16617,27,2
52,91,1205.45,1840.53,-3.65858,27,2
52,90,1215.05,1821.62,-3.16617,27,2
53,90,1236.93,1821.74,-3.65858,27,2
53,91,1226.16,1840.44,-3.92657,27,2
52,92,1215.13,1859.14,-3.16617,27,2
53,89,1226.42,1805.21,-3.92657,27,2
52,88,1215.09,1785.01,-3.16617,27,2
53,88,1237.55,1785.35,-3.65858,27,2
52,89,1205.3,1803.66,-3.65858,27,2
51,89,1183.59,1803.16,-3.16617,27,2
56,93,1290.77,1877.04,-3.92657,27,2
55,94,1279.57,1896.02,-3.16617,27,2
56,94,1302.13,1895.74,-3.65858,27,2
57,94,1322.32,1896.88,-3.92657,27,2
57,93,1311.53,1877.88,-3.16617,27,2
58,93,1333.75,1878.54,-3.65858,27,2
57,92,1320.85,1861.32,-3.92657,27,2
57,91,1311.39,1840.31,-3.16617,27,2
56,91,1289.6,1840.31,-3.92657,27,2
56,92,1301.33,1858.95,-3.65858,27,2
55,92,1279.25,1859.1,-3.16617,27,2
56,90,1301.06,1821.69,-3.65858,27,2
55,90,1279.34,1821.62,-3.16617,27,2
57,90,1320.51,1822.4,-3.92657,27,2
58,91,1332.34,1841.45,-3.65858,27,2
58,92,1343.43,1859.69,-3.16617,27,2
51,67,1181.93,1362.8,-3.16771,18,2
51,68,1193.14,1383.08,-3.92811,18,2
52,67,1204.23,1363.26,-3.66012,18,2
52,66,1214.08,1344.58,-3.16771,18,2
53,67,1225.02,1364.05,-3.92811,18,2
54,67,1246.29,1363.04,-3.16771,18,2
54,68,1256.45,1383.28,-3.92811,18,2
55,67,1268.53,1363.52,-3.66012,18,2
55,66,1279.33,1344.83,-3.16771,18,2
56,66,1302.46,1344.95,-3.66012,18,2
56,67,1290.05,1364.35,-3.92811,18,2
57,67,1311.09,1362.95,-3.16771,18,2
56,68,1300.3,1382.09,-3.66012,18,2
55,68,1278.59,1381.85,-3.16771,18,2
56,69,1288.45,1399.79,-3.92811,18,2
57,69,1310.52,1399.57,-3.16771,18,2
56,70,1300.29,1418.29,-3.66012,18,2
56,71,1288.41,1437.19,-3.92811,18,2
57,71,1310.38,1436.93,-3.16771,18,2
56,72,1300.15,1455.61,-3.66012,18,2
56,73,1288.68,1474.24,-3.92811,18,2
56,74,1300.51,1492.93,-3.66012,18,2
55,74,1278.68,1493.12,-3.16771,18,2
57,73,1310.3,1474.77,-3.16771,18,2
55,72,1278.6,1455.71,-3.16771,18,2
54,72,1256.78,1455.94,-3.92811,18,2
55,71,1268.54,1437.09,-3.66012,18,2
54,71,1246.27,1437.08,-3.16771,18,2
53,72,1235.97,1455.9,-3.66012,18,2
52,72,1214.12,1455.88,-3.16771,18,2
53,71,1225.03,1437.2,-3.92811,18,2
53,70,1236.4,1418.28,-3.66012,18,2
53,69,1224.43,1399.01,-3.92811,18,2
52,70,1214.16,1418.31,-3.16771,18,2
52,69,1204.18,1399.54,-3.66012,18,2
51,69,1182.32,1399.51,-3.16771,18,2
52,68,1214.07,1381.77,-3.16771,18,2
53,68,1236.39,1381.89,-3.66012,18,2
54,69,1246.23,1399.51,-3.16771,18,2
55,69,1268.42,1399.54,-3.66012,18,2
54,70,1256.72,1418.61,-3.92811,18,2
55,70,1278.57,1418.38,-3.16771,18,2
54,73,1246.19,1474.7,-3.16771,18,2
53,74,1235.84,1492.54,-3.66012,18,2
57,68,1319.47,1380.94,-3.92811,18,2
58,67,1332.58,1362.48,-3.66012,18,2
58,69,1330.97,1398.75,-3.66012,18,2
52,106,1215.58,2150.76,-3.17113,36,2
53,107,1226.78,2170.35,-3.93153,36,2
52,107,1204.68,2169.6,-3.66354,36,2
52,108,1215.83,2188.24,-3.17113,36,2
53,109,1226.81,2207.9,-3.93153,36,2
53,108,1237.79,2188.37,-3.66354,36,2
54,107,1247.99,2169.5,-3.17113,36,2
54,108,1258.5,2189.13,-3.93153,36,2
55,107,1269.96,2169.71,-3.66354,36,2
55,106,1280.07,2151.08,-3.17113,36,2
56,106,1302.5,2151.46,-3.66354,36,2
56,107,1290.53,2170.39,-3.93153,36,2
57,107,1312.47,2169.47,-3.17113,36,2
56,108,1302.08,2188.47,-3.66354,36,2
56,109,1290.3,2207.94,-3.93153,36,2
55,108,1280.09,2188.28,-3.17113,36,2
55,109,1269.9,2207.19,-3.66354,36,2
54,110,1258.47,2226.71,-3.93153,36,2
54,109,1247.82,2207.08,-3.17113,36,2
53,110,1237.54,2225.84,-3.66354,36,2
52,110,1215.82,2225.95,-3.17113,36,2
54,111,1247.77,2243.66,-3.17113,36,2
55,111,1269.57,2243.45,-3.66354,36,2
54,112,1257.95,2261.89,-3.93153,36,2
55,112,1279.98,2262.3,-3.17113,36,2
56,112,1301.99,2261.89,-3.66354,36,2
56,111,1290.4,2243.27,-3.93153,36,2
57,111,1312.23,2243.43,-3.17113,36,2
57,112,1321.93,2262.3,-3.93153,36,2
58,113,1334.45,2280.8,-3.66354,36,2
57,113,1312.48,2280.74,-3.17113,36,2
58,112,1344.14,2262.83,-3.17113,36,2
58,111,1333.42,2243.54,-3.66354,36,2
58,110,1343.93,2225.97,-3.17113,36,2
58,109,1333.54,2207.24,-3.66354,36,2
57,108,1321.87,2188.25,-3.93153,36,2
58,107,1333.85,2169.41,-3.66354,36,2
58,106,1344.87,2150.2,-3.17113,36,2
57,106,1323.55,2151.05,-3.93153,36,2
58,108,1343.99,2188.08,-3.17113,36,2
57,109,1312.37,2207.06,-3.17113,36,2
56,110,1302.02,2226.09,-3.66354,36,2
55,110,1280.13,2225.91,-3.17113,36,2
53,106,1237.49,2151.43,-3.66354,36,2
61,28,1426.19,576.316,-3.07212,1,2
62,29,1437.64,595.292,-3.83253,1,2
62,30,1449.29,614.749,-3.56453,1,2
61,30,1427.39,613.785,-3.07212,1,2
62,31,1439.38,632.924,-3.83253,1,2
61,32,1427.8,651.69,-3.07212,1,2
62,32,1449.6,652.291,-3.56453,1,2
63,31,1459.17,632.931,-3.07212,1,2
63,32,1470.2,652.721,-3.83253,1,2
64,31,1481.52,633.698,-3.56453,1,2
64,30,1491.01,614.258,-3.07212,1,2
65,31,1501.76,634.082,-3.83253,1,2
65,30,1513.2,614.725,-3.56453,1,2
65,29,1500.63,596.762,-3.83253,1,2
65,28,1512.28,578.312,-3.56453,1,2
64,28,1490.5,577.453,-3.07212,1,2
63,28,1466.94,578.322,-3.83253,1,2
64,29,1481.13,596.414,-3.56453,1,2
63,29,1458.93,595.732,-3.07212,1,2
63,30,1469.96,615.521,-3.83253,1,2
62,28,1447.84,576.946,-3.56453,1,2
66,31,1523.03,632.959,-3.07212,1,2
66,32,1533.15,653.021,-3.83253,1,2
67,31,1545.09,633.818,-3.56453,1,2
67,30,1554.87,614.404,-3.07212,1,2
67,32,1554.72,651.811,-3.07212,1,2
68,33,1564.51,670.897,-3.83253,1,2
67,33,1544.24,669.275,-3.56453,1,2
66,34,1532.87,687.883,-3.83253,1,2
67,34,1554.48,688.169,-3.07212,1,2
68,35,1568.15,708.829,-3.83253,1,2
67,36,1555.66,725.841,-3.07212,1,2
66,36,1534.35,724.101,-3.83253,1,2
66,35,1523.06,706.497,-3.07212,1,2
65,34,1513.08,687.757,-3.56453,1,2
65,33,1501.33,668.951,-3.83253,1,2
66,33,1522.92,669.13,-3.07212,1,2
65,32,1513.28,652.338,-3.56453,1,2
64,32,1491.07,651.711,-3.07212,1,2
64,33,1479.94,670.031,-3.56453,1,2
64,34,1490.98,687.756,-3.07212,1,2
63,34,1469.77,687.467,-3.83253,1,2
63,35,1459.23,706.233,-3.07212,1,2
62,34,1449.64,687.935,-3.56453,1,2
61,34,1427.71,688.079,-3.07212,1,2
63,33,1459.15,669.171,-3.07212,1,2
65,35,1502.23,705.225,-3.83253,1,2
64,36,1491.08,724.207,-3.07212,1,2
65,36,1513.67,723.833,-3.56453,1,2
82,50,1916.35,1019.79,-2.86493,12,2
83,51,1928.54,1038.88,-3.62534,12,2
83,50,1937.81,1020.31,-3.35734,12,2
84,50,1959.74,1020.87,-3.62534,12,2
84,51,1948.66,1038.09,-2.86493,12,2
84,52,1959.41,1057.09,-3.62534,12,2
83,52,1937.78,1056.55,-3.35734,12,2
84,53,1948.62,1074.92,-2.86493,12,2
85,53,1968.91,1075.04,-3.35734,12,2
85,52,1980,1056.48,-2.86493,12,2
86,53,1990.34,1075.62,-3.62534,12,2
86,52,2000.23,1056.59,-3.35734,12,2
87,51,2011.56,1038.32,-2.86493,12,2
87,50,2023.2,1020.45,-3.62534,12,2
86,50,2000.97,1020.61,-3.35734,12,2
87,49,2013.11,1002.44,-2.86493,12,2
86,51,1990.34,1039.26,-3.62534,12,2
85,50,1980.11,1020.05,-2.86493,12,2
85,51,1968.93,1038.35,-3.35734,12,2
88,51,2031.03,1037.47,-3.35734,12,2
87,52,2020.42,1056.7,-3.62534,12,2
87,53,2011.4,1074.77,-2.86493,12,2
86,54,2000.27,1091.98,-3.35734,12,2
87,55,2011.52,1110.35,-2.86493,12,2
86,55,1990.36,1109.62,-3.62534,12,2
85,55,1968.9,1110,-3.35734,12,2
85,54,1980.07,1092.14,-2.86493,12,2
87,54,2020.47,1092.32,-3.62534,12,2
88,55,2031.25,1110.64,-3.35734,12,2
82,68,1916.54,1383.37,-2.9184,21,2
83,69,1929.09,1401.92,-3.6788,21,2
82,70,1918.08,1419.44,-2.9184,21,2
83,70,1939.16,1419.84,-3.4108,21,2
84,70,1961.07,1420.54,-3.6788,21,2
84,69,1949.6,1402.5,-2.9184,21,2
83,68,1937.27,1384.33,-3.4108,21,2
84,68,1958.13,1386.06,-3.6788,21,2
85,68,1980.64,1384.71,-2.9184,21,2
86,69,1991.9,1403.74,-3.6788,21,2
85,69,1970.11,1402.98,-3.4108,21,2
85,70,1981.03,1419.92,-2.9184,21,2
86,71,1991.79,1438.74,-3.6788,21,2
85,72,1979.56,1456.94,-2.9184,21,2
86,72,2001.34,1456.48,-3.4108,21,2
87,73,2012.39,1474.88,-2.9184,21,2
87,74,2024.27,1492.51,-3.6788,21,2
86,74,2002.16,1492.25,-3.4108,21,2
85,74,1981.16,1492.88,-2.9184,21,2
86,73,1991.99,1474.3,-3.6788,21,2
85,73,1970.08,1474.63,-3.4108,21,2
84,73,1949.86,1474.98,-2.9184,21,2
83,74,1939.1,1493.13,-3.4108,21,2
83,72,1939.37,1456.77,-3.4108,21,2
84,71,1949.73,1438.35,-2.9184,21,2
84,72,1960.43,1456.92,-3.6788,21,2
85,71,1970.06,1438.41,-3.4108,21,2
88,74,2044.91,1494.11,-2.9184,21,2
88,73,2032.55,1475.66,-3.4108,21,2
88,72,2043.42,1456.81,-2.9184,21,2
88,71,2031.96,1438.59,-3.4108,21,2
88,70,2043.36,1419.87,-2.9184,21,2
88,69,2032.43,1402.79,-3.4108,21,2
87,69,2012.66,1402.64,-2.9184,21,2
86,70,2001.22,1419.43,-3.4108,21,2
87,71,2012.52,1438.29,-2.9184,21,2
87,72,2022.23,1457.07,-3.6788,21,2
83,88,1940.33,1784.2,-3.37602,30,2
84,88,1961.79,1784.74,-3.64402,30,2
84,87,1949.62,1765.54,-2.88361,30,2
85,87,1971.09,1765.85,-3.37602,30,2
86,87,1992.73,1766.3,-3.64402,30,2
85,86,1982.2,1747.54,-2.88361,30,2
84,86,1961.09,1748.22,-3.64402,30,2
86,86,2003.07,1748.29,-3.37602,30,2
87,86,2026.71,1748.72,-3.64402,30,2
87,87,2013.55,1765.61,-2.88361,30,2
86,88,2002.23,1784.19,-3.37602,30,2
87,89,2013.41,1802.28,-2.88361,30,2
86,89,1992.56,1802.99,-3.64402,30,2
85,88,1981.9,1783.83,-2.88361,30,2
85,89,1970.89,1802.5,-3.37602,30,2
84,89,1949.7,1802.32,-2.88361,30,2
84,90,1962.08,1819.47,-3.64402,30,2
85,90,1981.94,1819.62,-2.88361,30,2
86,90,2002.42,1819.46,-3.37602,30,2
87,91,2013.65,1837.82,-2.88361,30,2
87,90,2023.48,1819.24,-3.64402,30,2
88,90,2044.53,1819.55,-2.88361,30,2
88,91,2033.46,1837.63,-3.37602,30,2
88,92,2045.21,1856.31,-2.88361,30,2
88,89,2033.23,1802.42,-3.37602,30,2
88,88,2044.68,1783.9,-2.88361,30,2
87,88,2023.29,1784.76,-3.64402,30,2
88,87,2033.49,1765.66,-3.37602,30,2
88,86,2045.68,1747.09,-2.88361,30,2
89,87,2054.14,1765.14,-3.64402,30,2
86,92,2002.37,1855.28,-3.37602,30,2
84,105,1950.73,2129.21,-2.92171,39,2
84,106,1963.23,2147.18,-3.68212,39,2
84,107,1951.41,2165.6,-2.92171,39,2
84,108,1963.59,2184.34,-3.68212,39,2
84,109,1951.56,2202.71,-2.92171,39,2
84,110,1962.95,2221.12,-3.68212,39,2
85,109,1972.67,2202.32,-3.41412,39,2
86,109,1994.22,2202.32,-3.68212,39,2
85,108,1983.33,2183.96,-2.92171,39,2
85,107,1972.62,2165.84,-3.41412,39,2
85,106,1983.39,2147.23,-2.92171,39,2
86,107,1993.8,2165.97,-3.68212,39,2
87,107,2014.81,2165.68,-2.92171,39,2
86,108,2003.78,2184.09,-3.41412,39,2
87,108,2025.33,2184.3,-3.68212,39,2
87,109,2014.83,2202.35,-2.92171,39,2
86,110,2003.7,2220.1,-3.41412,39,2
87,110,2025.84,2219.72,-3.68212,39,2
88,110,2046.6,2220.36,-2.92171,39,2
88,109,2035.09,2202.24,-3.41412,39,2
88,108,2046.11,2184.11,-2.92171,39,2
89,109,2055.76,2203.76,-3.68212,39,2
90,109,2077.38,2202.68,-2.92171,39,2
89,108,2065.11,2185.14,-3.41412,39,2
89,107,2055.17,2166.54,-3.68212,39,2
88,106,2046.28,2147.35,-2.92171,39,2
88,107,2034.99,2165.81,-3.41412,39,2
87,106,2025.23,2147.82,-3.68212,39,2
86,106,2003.82,2147.54,-3.41412,39,2
87,105,2014.77,2130.09,-2.92171,39,2
86,105,1993.84,2131.38,-3.68212,39,2
85,104,1982.49,2112.21,-2.92171,39,2
85,105,1971.97,2130.62,-3.41412,39,2
88,105,2035.09,2130.51,-3.41412,39,2
88,104,2046.62,2111.92,-2.92171,39,2
89,105,2056.09,2130.69,-3.68212,39,2
89,110,2066.49,2220.9,-3.41412,39,2
85,110,1983.31,2220.61,-2.92171,39,2
92,34,2147.53,695.321,-3.28374,4,2
93,34,2168.82,695.815,-3.55174,4,2
93,33,2158.44,677.196,-2.79133,4,2
94,34,2189.18,695.162,-2.79133,4,2
94,35,2178.23,713.242,-3.28374,4,2
94,36,2189.26,731.389,-2.79133,4,2
94,37,2178.35,749.434,-3.28374,4,2
95,37,2199.27,749.61,-3.55174,4,2
96,37,2220.09,749.512,-2.79133,4,2
95,36,2209,731.459,-3.28374,4,2
96,35,2220.27,713.348,-2.79133,4,2
96,34,2229.25,693.96,-3.55174,4,2
95,34,2209.21,695.436,-3.28374,4,2
96,33,2221.41,677.397,-2.79133,4,2
95,35,2198.95,713.281,-3.55174,4,2
95,38,2209.27,766.177,-3.28374,4,2
94,38,2189.34,766.447,-2.79133,4,2
93,38,2167.03,765.043,-3.55174,4,2
93,37,2158.29,749.577,-2.79133,4,2
92,36,2147.58,731.566,-3.28374,4,2
93,35,2158.18,713.177,-2.79133,4,2
93,36,2168.67,731.767,-3.55174,4,2
92,50,2146.9,1021.62,-3.25276,13,2
93,51,2159.17,1040.22,-2.76035,13,2
93,52,2170.26,1059.68,-3.52075,13,2
92,52,2148.81,1058.32,-3.25276,13,2
92,51,2138.47,1039.35,-3.52075,13,2
93,53,2159.48,1076.49,-2.76035,13,2
94,53,2179.62,1076.63,-3.25276,13,2
95,53,2201.17,1077.59,-3.52075,13,2
94,52,2190.47,1058.39,-2.76035,13,2
94,51,2179.28,1040.93,-3.25276,13,2
95,52,2210.61,1058.51,-3.25276,13,2
96,53,2221.7,1076.51,-2.76035,13,2
95,54,2210.28,1093.45,-3.25276,13,2
96,55,2221.41,1111.73,-2.76035,13,2
96,56,2232.7,1130.04,-3.52075,13,2
95,56,2211.11,1129.16,-3.25276,13,2
94,56,2190.49,1129.62,-2.76035,13,2
94,55,2179.39,1111.49,-3.25276,13,2
95,55,2200.77,1111.39,-3.52075,13,2
94,54,2190.37,1093.72,-2.76035,13,2
93,54,2169.83,1093.71,-3.52075,13,2
93,55,2159.55,1111.83,-2.76035,13,2
92,54,2149.09,1093.63,-3.25276,13,2
92,56,2148.7,1129.46,-3.25276,13,2
97,55,2241.01,1112.73,-3.25276,13,2
96,54,2230.31,1094.47,-3.52075,13,2
96,52,2230.89,1059.43,-3.52075,13,2
92,70,2150.28,1420.68,-3.25003,22,2
93,70,2171.12,1420.86,-3.51803,22,2
